time(millisecond),ModifyDate,GPSLatitude,GPSLongitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),AbsoluteAltitude,height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
47700,2022-06-18 20:01:05,4.5253127732446,-73.7732252613223,-6.889764,,,10828.992654599,15.091864,0,74.301511564,100.110567508,11,4,15.365,10851.302366599,15.419948,14.1598302,76.035763588,0,0,0,62.7,-4.3,0,0,0,1024,1024,1024,1024,0,0,0,0,63.1,-27.4,97,3.83,3.876,3.867,3.843,0,0,12.302,60.71,10828.992654599,-6.889764,6,P-GPS,
47800,2022-06-18 20:01:05,4.52531281647002,-73.7732253286795,-6.889764,,,10828.992654599,15.091864,0,74.28313886,100.139766984,10,4,15.365,10851.302366599,15.419948,14.1598302,76.035763588,0,0,0,62.7,-3.6,0.4,0,0,1024,1024,1024,1024,0,0,0,0,63.1,-28.1,97,3.83,3.876,3.867,3.843,0,0,12.302,60.71,10828.992654599,-6.889764,6,P-GPS,
47900,2022-06-18 20:01:05,4.52531282949757,-73.7732254151221,-6.56168,,,10829.320738599,15.091864,0,74.254595552,100.171263048,10,4,15.365,10851.302366599,15.419948,14.1598302,76.035763588,0,0,0,62.6,-3.9,0,0,0,1024,1024,1024,1024,0,0,0,0,63.1,-28.5,97,3.83,3.876,3.867,3.843,0,0,12.302,60.71,10829.320738599,-6.56168,6,P-GPS,
48000,2022-06-18 20:01:05,4.52531285876397,-73.7732254660566,-6.56168,,,10829.320738599,15.091864,0,74.240159856,100.192916592,10,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,0,0,0,62.7,-3.9,-0.4,0,0,1024,1024,1024,1024,0,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
48100,2022-06-18 20:01:05,4.52531287433841,-73.7732255314555,-6.56168,,,10829.320738599,15.091864,0,74.21916248,100.217194808,10,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,0,0,0,62.7,-3.6,-0.7,0,0,1024,1024,1024,1024,0,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
48200,2022-06-18 20:01:05,4.5253128915478,-73.773225577683,-6.56168,,,10829.320738599,15.091864,0,74.205054868,100.235239428,10,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,0,0,0,62.6,-3.7,-0.7,0,0,1104,1024,1024,1024,12,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
48300,2022-06-18 20:01:05,4.52531291265244,-73.7732256631808,-6.56168,,,10829.320738599,15.091864,0.223694,74.177823896,100.26739166,10,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,0.223694,0,0,62.8,-3.3,0.1,0,0,1190,1024,1024,1024,25,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
48400,2022-06-18 20:01:05,4.52531294996335,-73.7732257352793,-6.56168,,,10829.320738599,15.091864,0.223694,74.157154604,100.29691922,10,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,0.223694,0,0,62.8,-3.6,0.5,0,0,1220,1024,1024,1024,30,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
48500,2022-06-18 20:01:05,4.52531297041009,-73.773225845205,-6.56168,,,10829.320738599,15.091864,0,74.121393448,100.337601636,10,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,0,0,0,62.9,-5.9,0.1,0,0,1259,1024,1024,1024,36,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
48600,2022-06-18 20:01:06,4.5253130392151,-73.7732259115315,-6.56168,,,10829.320738599,15.091864,0.223694,74.1059735,100.37237854,10,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,0.223694,0,0,62.8,-9,0.3,0,0,1288,1024,1024,1024,40,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
48700,2022-06-18 20:01:06,4.52531313341733,-73.7732259451672,-6.56168,,,10829.320738599,14.76378,0.4921268,74.104989248,100.408795864,10,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,0.447388,0.223694,0,62.7,-11.1,0.2,0,0,1294,1024,1024,1024,41,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
48800,2022-06-18 20:01:06,4.52531329394934,-73.7732258004033,-6.56168,,,10829.320738599,14.76378,0.6263432,74.17323072,100.487536024,10,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,0.447388,0.447388,0.223694,62.7,-13.5,0,0,0,1286,1024,1024,1024,40,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
48900,2022-06-18 20:01:06,4.52531351061707,-73.7732255781984,-6.56168,,,10829.320738599,14.76378,1.11847,74.274608676,100.600725004,10,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,0.671082,0.894776,0.223694,62.7,-14.8,0.3,0,0,1262,1024,1026,1024,36,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
49000,2022-06-18 20:01:06,4.52531385526096,-73.7732251846371,-6.56168,,,10829.320738599,14.76378,1.4316416,74.449477448,100.791013724,9,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,0.894776,1.11847,0,62.7,-15.7,0.6,0,0,1262,1024,1026,1024,36,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
49100,2022-06-18 20:01:06,4.52531424815239,-73.7732246793292,-6.56168,,,10829.320738599,14.435696,1.9237684,74.66863756,101.024281448,9,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,1.11847,1.565858,0.223694,62.7,-15.7,0.5,0,0,1258,1024,1035,1026,35,0,2,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
49200,2022-06-18 20:01:06,4.5253148636,-73.7732239597873,-6.56168,,,10829.320738599,14.435696,1.9237684,74.987207124,101.369097732,10,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,1.11847,1.789552,0.223694,62.7,-15.4,0.8,0,0,1253,1024,1040,1033,35,0,2,1,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
49300,2022-06-18 20:01:06,4.52531549577498,-73.7732231322608,-6.56168,,,10829.320738599,14.435696,2.4158952,75.345474852,101.748362836,10,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,1.342164,2.013246,0.223694,62.6,-14.5,0.2,0,0,1240,1024,1052,1024,33,0,4,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10829.320738599,-6.56168,6,P-GPS,
49400,2022-06-18 20:01:06,4.52531624444885,-73.7732221030922,-6.889764,,,10828.992654599,14.435696,2.7290668,75.786747832,102.211617444,10,4,15.228,10851.302366599,15.419948,14.1598302,76.035763588,1.565858,2.23694,0.223694,62.6,-13.6,0.1,0,0,1240,1024,1052,1024,33,0,4,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10828.992654599,-6.889764,6,P-GPS,
49500,2022-06-18 20:01:06,4.52531701369323,-73.7732210059994,-6.889764,,,10828.992654599,14.435696,2.908022,76.254267532,102.699478352,10,4,15.228,10851.302366599,15.419948,14.1598302,76.254267532,1.565858,2.460634,0,62.6,-12.8,0.6,0,0,1216,1024,1024,1024,29,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10828.992654599,-6.889764,6,P-GPS,
49600,2022-06-18 20:01:06,4.5253179463487,-73.7732197801532,-6.889764,,,10828.992654599,14.435696,3.2211936,76.785435528,103.260173908,10,4,15.228,10851.302366599,15.419948,14.1598302,76.785435528,1.789552,2.684328,0,62.6,-11.9,0.7,0,0,1182,1024,1024,1024,24,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10828.992654599,-6.889764,6,P-GPS,
49700,2022-06-18 20:01:07,4.5253188593912,-73.7732184961232,-6.889764,,,10828.992654599,14.435696,3.4225182,77.334648144,103.833992824,10,4,15.228,10851.302366599,15.419948,14.1598302,77.334648144,1.789552,2.908022,0,62.6,-10.9,0.3,0,0,1175,1024,1024,1024,23,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10828.992654599,-6.889764,6,P-GPS,
49800,2022-06-18 20:01:07,4.52531978701152,-73.7732171343429,-6.889764,,,10828.992654599,14.435696,3.7133204,77.912732152,104.433730376,10,4,15.228,10851.302366599,15.419948,14.1598302,77.912732152,2.013246,3.131716,0,62.6,-8.8,0.1,0,0,1174,1024,1026,1024,23,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10828.992654599,-6.889764,6,P-GPS,
49900,2022-06-18 20:01:07,4.52532071476864,-73.7732157396828,-6.889764,,,10828.992654599,14.76378,3.914645,78.5022991,105.043638532,10,4,15.228,10851.302366599,15.419948,14.1598302,78.5022991,2.013246,3.35541,0,62.6,-6.6,-0.2,0,0,1176,1024,1024,1024,23,0,0,0,63.1,-28.7,97,3.814,3.86,3.85,3.825,0,0,12.872,60.71,10828.992654599,-6.889764,6,P-GPS,
50000,2022-06-18 20:01:07,4.52532175964344,-73.7732143540759,-6.889764,,,10828.992654599,14.76378,3.914645,79.103348988,105.675528316,10,4,15.2,10851.302366599,15.419948,14.1598302,79.103348988,2.013246,3.35541,0,62.6,-5.5,0,0,0,1179,1024,1024,1024,23,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.992654599,-6.889764,6,P-GPS,
50100,2022-06-18 20:01:07,4.52532278240398,-73.7732129868672,-6.889764,,,10828.992654599,14.76378,3.914645,79.695540608,106.297247496,10,4,15.2,10851.302366599,15.419948,14.1598302,79.695540608,2.013246,3.35541,0.223694,62.7,-5.1,0.6,0,0,1177,1024,1024,1024,23,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.992654599,-6.889764,6,P-GPS,
50200,2022-06-18 20:01:07,4.52532389177819,-73.7732116752311,-6.889764,,,10828.992654599,15.091864,3.914645,80.279858212,106.922903684,10,4,15.2,10851.302366599,15.419948,14.1598302,80.279858212,2.013246,3.35541,0.223694,62.7,-4.9,0.7,0,0,1158,1024,1024,1024,20,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.992654599,-6.889764,6,P-GPS,
50300,2022-06-18 20:01:07,4.52532494116705,-73.7732103559678,-6.889764,,,10828.992654599,15.091864,3.914645,80.860238808,107.536748848,10,4,15.2,10851.302366599,15.419948,14.1598302,80.860238808,2.013246,3.35541,0.223694,62.7,-4,0.2,0,0,1088,1024,1024,1024,10,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.992654599,-6.889764,6,P-GPS,
50400,2022-06-18 20:01:07,4.52532599293343,-73.7732091923768,-6.56168,,,10829.320738599,15.091864,3.914645,81.38779788,108.107943092,10,4,15.2,10851.302366599,15.419948,14.1598302,81.38779788,2.013246,3.35541,0,62.6,-3.7,0.1,0,0,1024,1024,1024,1024,0,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10829.320738599,-6.56168,6,P-GPS,
50500,2022-06-18 20:01:07,4.5253270099879,-73.773208029284,-6.56168,,,10829.320738599,15.419948,3.7133204,81.911748028,108.670607152,10,4,15.2,10851.302366599,15.419948,14.1598302,81.911748028,2.013246,3.131716,0,62.8,-2,0.6,0,0,1024,1024,1024,1024,0,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10829.320738599,-6.56168,6,P-GPS,
50600,2022-06-18 20:01:08,4.5253280030391,-73.7732069034343,-6.56168,,,10829.320738599,15.419948,3.7133204,82.420278228,109.21752318,10,4,15.2,10851.302366599,15.419948,14.1598302,82.420278228,2.013246,3.131716,0,62.9,2.1,0.4,0,0,1024,1024,1024,1024,0,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10829.320738599,-6.56168,6,P-GPS,
50700,2022-06-18 20:01:08,4.52532893482824,-73.7732058324014,-6.56168,,,10829.320738599,15.419948,3.2211936,82.902889792,109.734583564,10,4,15.2,10851.302366599,15.419948,14.1598302,82.902889792,1.789552,2.684328,0,62.9,5.7,0.7,0,0,1024,1024,1024,1024,0,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10829.320738599,-6.56168,6,P-GPS,
50800,2022-06-18 20:01:08,4.52532977484479,-73.7732049512778,-6.889764,,,10828.992654599,15.748032,2.908022,83.309713952,110.178153132,10,4,15.2,10851.302366599,15.419948,14.1598302,83.309713952,1.565858,2.460634,0,62.9,9.9,1.1,0,0,1104,1024,1024,1024,12,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.992654599,-6.889764,6,P-GPS,
50900,2022-06-18 20:01:08,4.52533049127547,-73.7732042271492,-6.889764,,,10828.992654599,15.748032,2.1027236,83.647312388,110.549216136,10,4,15.2,10851.302366599,15.419948,14.1598302,83.647312388,1.11847,1.789552,0,62.7,11.7,0.2,0,0,1217,1024,1024,1024,29,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.992654599,-6.889764,6,P-GPS,
51000,2022-06-18 20:01:08,4.52533103589228,-73.7732037051437,-6.889764,,,10828.992654599,16.076116,1.4316416,83.894687724,110.823822444,11,4,15.228,10851.302366599,15.419948,14.1598302,83.894687724,0.894776,1.11847,0,62.6,7.5,0.1,0,0,1307,1024,1024,1024,43,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.992654599,-6.889764,6,P-GPS,
51100,2022-06-18 20:01:08,4.52533148762916,-73.7732033924248,-6.889764,,,10828.992654599,16.076116,1.11847,84.059057808,111.024281768,11,4,15.228,10851.302366599,15.419948,14.1598302,84.059057808,0.671082,0.894776,0,62.6,-1.8,1,0,0,1364,1024,1024,1024,52,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.992654599,-6.889764,6,P-GPS,
51200,2022-06-18 20:01:08,4.52533179995169,-73.7732031838082,-7.217848,,,10828.664570599,16.076116,1.2974252,84.1699502,111.161092796,11,4,15.228,10851.302366599,15.419948,14.1598302,84.1699502,0.671082,1.11847,0,62.5,-11.1,1.6,0,0,1395,1024,1024,1024,56,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.664570599,-7.217848,6,P-GPS,
51300,2022-06-18 20:01:08,4.52533215560386,-73.77320289337,-7.217848,,,10828.664570599,16.4042,1.8119214,84.314635244,111.328415636,11,4,15.228,10851.302366599,15.419948,14.1598302,84.314635244,0.894776,1.565858,0,62.4,-17.9,1.9,0,0,1420,1024,1024,1024,60,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.664570599,-7.217848,6,P-GPS,
51400,2022-06-18 20:01:08,4.52533252907121,-73.7732023472114,-7.217848,,,10828.664570599,16.4042,2.3040482,84.548559136,111.569229292,10,4,15.228,10851.302366599,15.419948,14.1598302,84.548559136,1.11847,2.013246,0,62.3,-22.9,1.2,0,0,1416,1024,1024,1024,59,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.664570599,-7.217848,6,P-GPS,
51500,2022-06-18 20:01:09,4.52533302667158,-73.7732015759963,-6.889764,,,10828.992654599,16.4042,2.9974996,84.8753308,111.903546888,10,4,15.228,10851.302366599,15.419948,14.1598302,84.8753308,1.342164,2.684328,-0.223694,62.3,-24.7,1,0,0,1411,1024,1024,1024,59,0,0,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.992654599,-6.889764,6,P-GPS,
51700,2022-06-18 20:01:09,4.52533449186081,-73.773198898251,-6.889764,,,10828.992654599,16.4042,4.2949248,85.975396452,113.014439312,10,4,15.228,10851.302366599,15.419948,14.1598302,85.975396452,2.013246,3.802798,-0.223694,62.4,-25.6,0.3,0,0,1393,1024,1024,1057,56,0,0,5,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.992654599,-6.889764,6,P-GPS,
51800,2022-06-18 20:01:09,4.52533548031329,-73.7731970702613,-6.889764,,,10828.992654599,16.4042,5.0107456,86.725396476,113.770672932,11,4,15.228,10851.302366599,15.419948,14.1598302,86.725396476,2.23694,4.47388,0,62.5,-24.9,0.2,0,0,1322,1024,998,1024,45,0,-4,0,63.1,-28.7,97,3.807,3.853,3.846,3.822,0,0,12.902,60.71,10828.992654599,-6.889764,6,P-GPS,
52000,2022-06-18 20:01:09,4.52533796954627,-73.7731926786092,-6.56168,,,10829.320738599,16.4042,5.9949992,88.541997584,115.608271416,11,4,15.447,10851.302366599,15.419948,14.1598302,88.541997584,2.684328,5.368656,-0.223694,62.7,-21.5,0.3,0,0,1300,1024,967,1024,42,0,-9,0,63.1,-28.7,97,3.816,3.865,3.859,3.834,0,0,12.318,62.51,10829.320738599,-6.56168,6,P-GPS,
52200,2022-06-18 20:01:09,4.52534105193672,-73.7731875276811,-6.56168,,,10829.320738599,16.4042,7.0016222,90.69554096,117.793310856,11,4,15.447,10851.302366599,15.419948,14.1598302,90.69554096,3.131716,6.263432,0,62.8,-16.4,-0.1,0,0,1293,1024,982,1024,41,0,-6,0,63.1,-28.7,97,3.816,3.865,3.859,3.834,0,0,12.318,62.51,10829.320738599,-6.56168,6,P-GPS,
52300,2022-06-18 20:01:09,4.52534270626646,-73.7731847930919,-6.56168,,,10829.320738599,16.732284,7.2029468,91.841866456,118.95669672,11,4,15.447,10851.302366599,15.419948,14.1598302,91.841866456,3.131716,6.487126,0,62.8,-14,-0.1,0,0,1276,1024,1006,1024,38,0,-3,0,63.1,-28.7,97,3.816,3.865,3.859,3.834,0,0,12.318,62.51,10829.320738599,-6.56168,6,P-GPS,
52500,2022-06-18 20:01:09,4.52534640940674,-73.7731790686741,-6.56168,,,10829.320738599,16.732284,7.493749,94.2749374,121.43865218,11,4,15.447,10851.302366599,15.419948,14.1598302,94.2749374,3.35541,6.71082,0,62.8,-9.7,-0.4,0,0,1257,1024,978,1024,35,0,-7,0,63.1,-28.7,97,3.816,3.865,3.859,3.834,0,0,12.318,62.51,10829.320738599,-6.56168,6,P-GPS,
52600,2022-06-18 20:01:10,4.52534826178784,-73.7731762699916,-6.56168,,,10829.320738599,16.732284,7.605596,95.471459748,122.660436996,11,4,15.447,10851.302366599,15.419948,14.1598302,95.471459748,3.579104,6.71082,0,62.8,-8.7,-0.2,0,0,1220,1024,947,1024,30,0,-12,0,63.1,-28.7,97,3.816,3.865,3.859,3.834,0,0,12.318,62.51,10829.320738599,-6.56168,6,P-GPS,
52700,2022-06-18 20:01:10,4.52535008034941,-73.7731734681311,-6.56168,,,10829.320738599,17.060368,7.8069206,96.664701256,123.876644384,11,4,15.447,10851.302366599,15.419948,14.1598302,96.664701256,3.579104,6.934514,0,62.8,-6.9,0,0,0,1213,1024,901,1024,29,0,-19,0,63.1,-28.7,97,3.816,3.865,3.859,3.834,0,0,12.318,62.51,10829.320738599,-6.56168,6,P-GPS,
52900,2022-06-18 20:01:10,4.52535379781999,-73.7731681626474,-6.889764,,,10828.992654599,17.060368,7.605596,98.963913928,126.23524026,11,4,15.447,10851.302366599,15.419948,14.1598302,98.963913928,3.579104,6.71082,0.223694,62.9,-4.9,-0.4,0,0,1186,1024,891,1024,25,0,-20,0,63.1,-28.7,97,3.816,3.865,3.859,3.834,0,0,12.318,62.51,10828.992654599,-6.889764,6,P-GPS,
53000,2022-06-18 20:01:10,4.52535568116107,-73.7731655953603,-6.889764,,,10828.992654599,17.388452,7.605596,100.089242048,127.394689116,11,4,15.173,10851.302366599,15.419948,14.1598302,100.089242048,3.579104,6.71082,0.671082,62.8,-3.4,-0.4,0,0,1178,1024,891,1024,23,0,-20,0,63.1,-28.7,97,3.788,3.838,3.836,3.814,0,0,13.366,62.51,10828.992654599,-6.889764,6,P-GPS,
53100,2022-06-18 20:01:10,4.52535752382362,-73.7731630259603,-7.217848,,,10828.664570599,17.388452,7.605596,101.210305076,128.545607788,11,4,15.173,10851.302366599,15.419948,14.1598302,101.210305076,3.579104,6.71082,0.894776,62.8,-0.1,-0.2,0,0,1180,1024,890,1024,24,0,-20,0,63.1,-28.7,97,3.788,3.838,3.836,3.814,0,0,13.366,62.51,10828.664570599,-7.217848,6,P-GPS,
53200,2022-06-18 20:01:10,4.52535928377424,-73.7731605932846,-7.545932,,,10828.336486599,17.388452,7.1134692,102.274609572,129.63911176,11,4,15.173,10851.302366599,15.419948,14.1598302,102.274609572,3.35541,6.263432,1.11847,62.9,1.8,0,0,0,1172,1024,858,1024,22,0,-25,0,63.1,-28.7,97,3.788,3.838,3.836,3.814,0,0,13.366,62.51,10828.336486599,-7.545932,6,P-GPS,
53300,2022-06-18 20:01:10,4.52536097983123,-73.7731582406955,-7.217848,,,10828.664570599,17.716536,6.9121446,103.303480996,130.694886072,11,4,15.173,10851.302366599,15.419948,14.1598302,103.303480996,3.35541,6.039738,0.671082,62.9,1.3,0.7,0,0,1115,1024,830,1024,14,0,-29,0,63.1,-28.7,97,3.788,3.838,3.836,3.814,0,0,13.366,62.51,10828.664570599,-7.217848,6,P-GPS,
53400,2022-06-18 20:01:10,4.52536257119882,-73.7731560434694,-7.217848,,,10828.664570599,17.716536,6.8002976,104.266079452,131.682746996,12,4,15.173,10851.302366599,15.419948,14.1598302,104.266079452,3.131716,6.039738,0.447388,62.8,-0.6,1.9,0,0,1107,1024,821,1024,13,0,-31,0,63.1,-28.7,97,3.788,3.838,3.836,3.814,0,0,13.366,62.51,10828.664570599,-7.217848,6,P-GPS,
53500,2022-06-18 20:01:10,4.52536410666518,-73.773153868438,-7.217848,,,10828.664570599,17.716536,6.8002976,105.213586044,132.652235216,12,4,15.173,10851.302366599,15.419948,14.1598302,105.213586044,3.131716,6.039738,0.671082,62.9,-0.5,1.8,0,0,1094,1024,817,1024,11,0,-31,0,63.1,-28.7,97,3.788,3.838,3.836,3.814,0,0,13.366,62.51,10828.664570599,-7.217848,6,P-GPS,
53600,2022-06-18 20:01:10,4.52536555793447,-73.7731517445816,-7.545932,,,10828.336486599,18.04462,6.71082,106.132221244,133.588586952,12,4,15.173,10851.302366599,15.419948,14.1598302,106.132221244,2.908022,6.039738,0.671082,62.9,-0.1,1,0,0,1097,1024,814,1024,11,0,-32,0,63.1,-28.7,97,3.788,3.838,3.836,3.814,0,0,13.366,62.51,10828.336486599,-7.545932,6,P-GPS,
53700,2022-06-18 20:01:11,4.52536697591836,-73.7731496426966,-7.874016,,,10828.008402599,18.04462,6.5094954,107.03904542,134.511815328,12,4,15.173,10851.302366599,15.419948,14.1598302,107.03904542,2.908022,5.816044,0.894776,62.9,0.8,0,0,0,1093,1024,808,1024,10,0,-33,0,63.1,-28.7,97,3.788,3.838,3.836,3.814,0,0,13.366,62.51,10828.008402599,-7.874016,6,P-GPS,
53800,2022-06-18 20:01:11,4.52536827232914,-73.7731475294566,-7.874016,,,10828.008402599,18.04462,6.1963238,107.932418152,135.414374412,13,4,15.173,10851.302366599,15.419948,14.1598302,107.932418152,2.684328,5.59235,0.894776,62.9,2.8,0.3,0,0,1078,1024,809,1024,8,0,-33,0,63.1,-28.7,97,3.788,3.838,3.836,3.814,0,0,13.366,62.51,10828.008402599,-7.874016,6,P-GPS,
53900,2022-06-18 20:01:11,4.52536954370097,-73.7731455061292,-8.2021,,,10827.680318599,18.04462,5.9055216,108.791998232,136.284125096,13,4,15.173,10851.302366599,15.419948,14.1598302,108.791998232,2.460634,5.368656,0.894776,62.9,3.3,0.4,0,0,1025,1024,795,1024,0,0,-35,0,63.1,-28.7,97,3.788,3.838,3.836,3.814,0,0,13.366,62.51,10827.680318599,-8.2021,6,P-GPS,
54000,2022-06-18 20:01:11,4.52537071915093,-73.773143551499,-8.530184,,,10827.352234599,18.04462,5.704197,109.615160988,137.1145057,12,4,15.365,10851.302366599,15.419948,14.1598302,109.615160988,2.460634,5.144962,1.11847,63,4.5,0.5,0,0,1024,1024,781,1024,0,0,-37,0,63.1,-28.7,97,3.858,3.902,3.892,3.872,0,0,10.726,62.51,10827.352234599,-8.530184,6,P-GPS,
54100,2022-06-18 20:01:11,4.52537185463236,-73.7731417260861,-8.858268,,,10827.024150599,18.04462,5.4133948,110.389439228,137.89698604,12,4,15.365,10851.302366599,15.419948,14.1598302,110.389439228,2.23694,4.921268,1.11847,63,4.9,0.4,0,0,1024,1024,772,1024,0,0,-38,0,63.1,-28.7,97,3.858,3.902,3.892,3.872,0,0,10.726,62.51,10827.024150599,-8.858268,6,P-GPS,
54200,2022-06-18 20:01:11,4.5253728587179,-73.7731399169413,-9.186352,,,10826.696066599,18.372704,4.8988986,111.139111168,138.64993882,12,4,15.365,10851.302366599,15.419948,14.1598302,111.139111168,2.013246,4.47388,1.11847,62.9,6.6,-0.3,0,0,1024,1024,769,1024,0,0,-39,0,63.1,-28.7,97,3.858,3.902,3.892,3.872,0,0,10.726,62.51,10826.696066599,-9.186352,6,P-GPS,
54300,2022-06-18 20:01:11,4.52537383033878,-73.7731382672995,-9.514436,,,10826.367982599,18.372704,4.6080964,111.831040324,139.34711732,12,4,15.365,10851.302366599,15.419948,14.1598302,111.831040324,1.789552,4.250186,1.11847,62.7,9.6,-1.1,0,0,1024,1024,779,1024,0,0,-37,0,63.1,-28.7,97,3.858,3.902,3.892,3.872,0,0,10.726,62.51,10826.367982599,-9.514436,6,P-GPS,
54400,2022-06-18 20:01:11,4.52537463566296,-73.7731367335273,-9.84252,,,10826.039898599,18.372704,3.914645,112.459977352,139.977366684,12,4,15.365,10851.302366599,15.419948,14.1598302,112.459977352,1.565858,3.579104,1.342164,62.8,11.1,-0.8,0,0,1024,1024,776,1024,0,0,-38,0,63.1,-28.7,97,3.858,3.902,3.892,3.872,0,0,10.726,62.51,10826.039898599,-9.84252,6,P-GPS,
54500,2022-06-18 20:01:11,4.52537539782686,-73.7731354409939,-10.170604,,,10825.711814599,18.700788,3.4001488,113.002300204,140.523626544,12,4,15.365,10851.302366599,15.419948,14.1598302,113.002300204,1.342164,3.131716,1.342164,62.8,13.3,-0.2,0,0,1024,1024,725,1024,0,0,-45,0,63.1,-28.7,97,3.858,3.902,3.892,3.872,0,0,10.726,62.51,10825.711814599,-10.170604,6,P-GPS,
